target,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33
overinclinate,0.4293526113033294,0.3870548605918884,-0.2844380438327789,0.4356015026569366,0.3701253235340118,-0.2633767426013946,0.4391615092754364,0.3706558346748352,-0.2633958160877228,0.4425292611122131,0.3713892102241516,-0.2634476721286773,0.4233872294425964,0.3684551119804382,-0.2661777138710022,0.4194099605083465,0.3680567741394043,-0.2662765681743622,0.4157620668411255,0.3677915334701538,-0.2663053274154663,0.447708249092102,0.3798359036445617,-0.156677097082138,0.4098440408706665,0.3761559128761291,-0.1702576726675033,0.4362012147903442,0.4060779213905334,-0.2456134706735611,0.421253353357315,0.404036670923233,-0.2497214525938034,0.4834070205688476,0.4788782000541687,-0.1200713813304901,0.3699275851249695,0.4710598886013031,-0.1283742487430572,0.5012462139129639,0.6050845384597778,-0.1682154089212417,0.3396702408790588,0.5962203145027161,-0.1772902011871338,0.4534090757369995,0.6245597004890442,-0.2926739752292633,0.3941735327243805,0.6277350187301636,-0.2745706140995025,0.4385248124599457,0.6392967700958252,-0.3391839861869812,0.4069161117076874,0.6479257345199585,-0.3099299371242523,0.4339699149131775,0.6258337497711182,-0.3424592912197113,0.4120484888553619,0.6362214088439941,-0.3185828626155853,0.4376122057437897,0.6210119128227234,-0.29892697930336,0.4077945947647095,0.6292756795883179,-0.2768632173538208,0.4542876780033111,0.6929532289505005,-0.0007360375020653,0.3960149586200714,0.6923947334289551,0.0008141871658153,0.4858065545558929,0.6297053694725037,-0.2725318670272827,0.3508480489253998,0.6421855688095093,-0.2825574576854706,0.4662663042545318,0.8012445569038391,-0.1356933414936065,0.3773016035556793,0.8032206296920776,-0.1259818822145462,0.4557229876518249,0.8277212977409363,-0.1261678487062454,0.3897984027862549,0.8253158330917358,-0.1134710386395454,0.4885741770267486,0.8451818227767944,-0.2155359089374542,0.3511303067207336,0.8542488217353821,-0.215118795633316
overinclinate,0.4290360510349273,0.3863958418369293,-0.2965365946292877,0.4355513155460357,0.3692377209663391,-0.2755619287490845,0.4390024244785309,0.369815468788147,-0.2755923569202423,0.4425705075263977,0.3705587387084961,-0.2756667733192444,0.423017144203186,0.3675633072853088,-0.2783780395984649,0.4189624488353729,0.3675897717475891,-0.2784912586212158,0.4152630567550659,0.3677165508270263,-0.2785514891147613,0.4479449987411499,0.37881600856781,-0.1684807687997818,0.4099906980991363,0.3760592341423034,-0.1819330304861068,0.4362190365791321,0.4050617218017578,-0.2573190033435821,0.4211307168006897,0.4035168290138244,-0.2611460387706756,0.4838422834873199,0.4813254475593567,-0.1288865953683853,0.3687597215175628,0.4742521643638611,-0.1469488590955734,0.5002651214599609,0.6040070056915283,-0.1736830323934555,0.3396166563034057,0.5996725559234619,-0.1992890387773513,0.4609535932540893,0.6369542479515076,-0.2937069833278656,0.3931346237659454,0.6357713937759399,-0.2884200811386108,0.4533454775810241,0.6756704449653625,-0.3295215368270874,0.4061220288276672,0.6530656814575195,-0.3191153109073639,0.4446455836296081,0.6432796716690063,-0.3331505358219147,0.412544846534729,0.6400683522224426,-0.3178052902221679,0.4453739821910858,0.637152373790741,-0.2981396019458771,0.4078413844108581,0.635470449924469,-0.2880869507789612,0.4554779529571533,0.6882410049438477,-0.0003752577758859,0.3963630795478821,0.6888284683227539,0.0004468202823773,0.4894458055496216,0.6452962756156921,-0.3013659417629242,0.3508776724338531,0.6611059904098511,-0.2809547781944275,0.4641818702220917,0.8020309209823608,-0.1272997111082077,0.3778336346149444,0.8011447787284851,-0.1099827289581298,0.4531731605529785,0.8270620107650757,-0.1138153374195098,0.3904152810573578,0.8194531202316284,-0.095389649271965,0.4893354475498199,0.8504589796066284,-0.2125039100646972,0.3513115048408508,0.8561962246894836,-0.1966985911130905
overinclinate,0.4292836189270019,0.3872600495815277,-0.2728980481624603,0.4356619417667389,0.3699892461299896,-0.2524139881134033,0.4390784204006195,0.3705218732357025,-0.2524422705173492,0.4426308572292328,0.3712366223335266,-0.2524979710578918,0.4232679009437561,0.3683589398860931,-0.2549453377723694,0.4191569089889526,0.368383526802063,-0.2550562918186188,0.4154510200023651,0.3685420155525207,-0.2551145553588867,0.4479725062847137,0.379359096288681,-0.1483075469732284,0.4100100398063659,0.3769665956497192,-0.1610207110643386,0.4363645017147064,0.4058538973331451,-0.2348376512527465,0.4213010668754577,0.4043067097663879,-0.238473430275917,0.4841388463973999,0.4818828701972961,-0.112752616405487,0.3688052296638489,0.4740587770938873,-0.1269843131303787,0.5000267624855042,0.6042041182518005,-0.1418820470571518,0.3397568166255951,0.5994282960891724,-0.1701884865760803,0.4631422758102417,0.640742301940918,-0.2436165958642959,0.3923802375793457,0.6358984708786011,-0.2539833188056946,0.4582434594631195,0.687616229057312,-0.2749071419239044,0.4056712985038757,0.6535533666610718,-0.2824129164218902,0.4479970037937164,0.6669121980667114,-0.2814559042453766,0.4124543964862823,0.6408095359802246,-0.2816973626613617,0.4480475187301636,0.6431190967559814,-0.2481377571821212,0.4073173403739929,0.6363282203674316,-0.2537432312965393,0.4560274183750152,0.6894991993904114,-0.0003239473444409,0.3969160914421081,0.6897398233413696,0.0003898197610396,0.4892129302024841,0.6452676057815552,-0.2975375950336456,0.3516029119491577,0.6599364876747131,-0.2789251804351806,0.4638432562351227,0.8017938733100891,-0.1332656890153885,0.377914696931839,0.801068902015686,-0.1140722781419754,0.4530517160892486,0.8268744349479675,-0.120912566781044,0.3904140293598175,0.8194217681884766,-0.1008462086319923,0.4892842769622803,0.8503338694572449,-0.2151277959346771,0.3513427376747131,0.8559689521789551,-0.1977163106203079
overinclinate,0.4301354885101318,0.3875901103019714,-0.2679973840713501,0.43608358502388,0.3701325953006744,-0.247337207198143,0.4395253360271454,0.3706168830394745,-0.247367724776268,0.4429954290390014,0.3712920546531677,-0.2474241703748703,0.4238414764404297,0.3685983121395111,-0.2503449916839599,0.4196524322032928,0.3685965538024902,-0.2504524886608124,0.4159133732318878,0.368787944316864,-0.2505108416080475,0.4480993449687958,0.3793854117393493,-0.1427807360887527,0.4100238680839538,0.3772677779197693,-0.157558262348175,0.4369554221630096,0.4060422480106354,-0.2297900319099426,0.4219415187835693,0.4047898650169372,-0.2340153455734253,0.4841981828212738,0.4818663001060486,-0.1081415340304374,0.3688059747219085,0.4737943708896637,-0.1247701421380043,0.4996428191661834,0.6041737198829651,-0.1393764168024063,0.3397617042064667,0.5991478562355042,-0.1698277294635772,0.4633063971996307,0.6404053568840027,-0.2427576184272766,0.3915510177612304,0.6360244154930115,-0.25171959400177,0.4578728675842285,0.6856627464294434,-0.2747187316417694,0.4048085212707519,0.6542314291000366,-0.2799430191516876,0.4479192197322845,0.661665678024292,-0.2803816795349121,0.4120143949985504,0.6414003968238831,-0.2795276343822479,0.4483897089958191,0.6422401070594788,-0.246913194656372,0.4067173898220062,0.636929452419281,-0.251549482345581,0.4560331702232361,0.6905379295349121,0.0007767138304188,0.3969620764255523,0.6906449198722839,-0.0007116817869246,0.4888822734355926,0.645240843296051,-0.2922202944755554,0.3522349596023559,0.6597098112106323,-0.2810118198394775,0.4633830785751343,0.8014734983444214,-0.1325242668390274,0.3779149055480957,0.8009675145149231,-0.1138191446661949,0.4528633058071136,0.8266254663467407,-0.1192435547709465,0.3903301656246185,0.8193805813789368,-0.1003276854753494,0.4892184138298034,0.8502416610717773,-0.2092713862657547,0.3513997197151184,0.8557289838790894,-0.1975577622652053
overinclinate,0.43060502409935,0.3878816962242126,-0.2780251502990722,0.4363263249397278,0.3702685534954071,-0.2562185525894165,0.439785748720169,0.3707070052623749,-0.2562603056430816,0.4432209432125091,0.3713447749614715,-0.2563374042510986,0.4241639077663421,0.3688237369060516,-0.260903388261795,0.4199448525905609,0.3688092529773712,-0.2610159516334533,0.4161914885044098,0.3690207302570343,-0.2610786259174347,0.4481975138187408,0.379372775554657,-0.1461812555789947,0.4100369215011596,0.3774594962596893,-0.1650693118572235,0.4373227059841156,0.4061984419822693,-0.2358423173427581,0.4223799705505371,0.4051139950752258,-0.2425761222839355,0.4842882454395294,0.4817622601985931,-0.1130154207348823,0.3688071966171264,0.4736107885837555,-0.1290457248687744,0.4996660649776459,0.6043270826339722,-0.1543387323617935,0.3397296071052551,0.5989457368850708,-0.185586005449295,0.4630880057811737,0.6401845216751099,-0.279518187046051,0.3911075592041015,0.6353289484977722,-0.2798425555229187,0.4577048420906067,0.6697815656661987,-0.3163398802280426,0.4042403697967529,0.6515775322914124,-0.3104940354824066,0.4477511942386627,0.650504469871521,-0.3198302984237671,0.4113731682300567,0.638974666595459,-0.3105866909027099,0.4480662047863006,0.6406821608543396,-0.2836132347583771,0.406073123216629,0.6347334384918213,-0.2802259922027588,0.4560210704803467,0.6912647485733032,0.000926635810174,0.3969598412513733,0.6911727786064148,-0.0008560063433833,0.4886777997016907,0.6448073387145996,-0.2961361706256866,0.3524006903171539,0.6593104600906372,-0.2879628837108612,0.4630907475948334,0.8013388514518738,-0.1321083158254623,0.3778951168060303,0.8009282350540161,-0.1135360300540924,0.4527333378791809,0.8265389204025269,-0.1179987639188766,0.3901938796043396,0.8193715214729309,-0.0997646301984787,0.4889222681522369,0.8501179814338684,-0.2089863270521164,0.3514180481433868,0.8556720614433289,-0.1987712085247039
overinclinate,0.4310092329978943,0.3871462643146515,-0.280830979347229,0.436609148979187,0.3700061440467834,-0.259600818157196,0.4400741457939148,0.3703274130821228,-0.2596354484558105,0.4434440433979034,0.3708721101284027,-0.2597074508666992,0.4245219826698303,0.3687295913696289,-0.2629925906658172,0.4202582836151123,0.3687074780464172,-0.2631030082702636,0.4164613783359527,0.3689460158348083,-0.2631578743457794,0.4483051300048828,0.3785930871963501,-0.1508054733276367,0.4100521504878998,0.3770034313201904,-0.1657686978578567,0.4375790059566498,0.4054319858551025,-0.2402423471212387,0.4227857589721679,0.404668390750885,-0.2449711710214615,0.4842607080936432,0.4812200963497162,-0.1130304113030433,0.3689102828502655,0.473040908575058,-0.1295024454593658,0.4982285797595978,0.6041019558906555,-0.1516629755496978,0.3397831320762634,0.5986875891685486,-0.1815289407968521,0.4630038440227508,0.6399142146110535,-0.2696438431739807,0.3909893333911896,0.6353112459182739,-0.2767197787761688,0.4565220475196838,0.6676651239395142,-0.3053355813026428,0.4038022756576538,0.6504908800125122,-0.3077350854873657,0.4475768804550171,0.6494669914245605,-0.3110405504703522,0.410964161157608,0.6380885243415833,-0.3082363903522491,0.4481394290924072,0.6402902007102966,-0.2744706869125366,0.4057114124298095,0.6336088180541992,-0.2772966921329498,0.4560209214687347,0.6912065148353577,0.0010931940050795,0.3969846069812774,0.6910449862480164,-0.0010229907929897,0.4886929392814636,0.6449666619300842,-0.2969128489494324,0.3525503873825073,0.6591529846191406,-0.2923512458801269,0.4629572331905365,0.8013414144515991,-0.1233502104878425,0.3778287470340729,0.8009174466133118,-0.1125433444976806,0.4526452422142029,0.8265379667282104,-0.1086060628294944,0.3901255130767822,0.8194108009338379,-0.0979295969009399,0.4889301359653473,0.8500404357910156,-0.2010440826416015,0.3514178991317749,0.8556756973266602,-0.1974063962697982
overinclinate,0.4310068190097809,0.3845433592796325,-0.2698343992233276,0.4367323517799377,0.3671933710575104,-0.2504628598690033,0.4402323961257934,0.3676826357841491,-0.2504913806915283,0.4435676038265228,0.3682847619056701,-0.2505517899990082,0.4245672225952148,0.3654405772686004,-0.2524394690990448,0.4202992022037506,0.3650086224079132,-0.2525463998317718,0.4165253639221191,0.3648485839366913,-0.2526058256626129,0.4483467042446136,0.3755215406417846,-0.148695632815361,0.4100960493087768,0.3713475465774536,-0.1585928499698639,0.4376364052295685,0.4033898413181305,-0.2323502898216247,0.4228876233100891,0.4015979170799255,-0.2351903319358825,0.4840328395366668,0.4793128967285156,-0.1136505231261253,0.3689123392105102,0.4688525199890136,-0.1252199858427047,0.4982310533523559,0.6007516384124756,-0.1419665664434433,0.340246319770813,0.5909973978996277,-0.1604358404874801,0.4626473486423492,0.6396629214286804,-0.2311339676380157,0.3910496234893799,0.6355174779891968,-0.2324498891830444,0.4563237428665161,0.6727600693702698,-0.2599042356014251,0.4037616848945617,0.6544424295425415,-0.2589760422706604,0.4464061558246612,0.6483584046363831,-0.2648026943206787,0.4108085036277771,0.6409888863563538,-0.2614878714084625,0.4477527439594269,0.6403064727783203,-0.2345347851514816,0.4057557582855224,0.635611891746521,-0.2337560057640075,0.4553479850292206,0.6877830028533936,0.0011029569432139,0.3960051536560058,0.6879389882087708,-0.0010360172018408,0.4889256358146667,0.6466255784034729,-0.2932437062263489,0.3525691032409668,0.6592350006103516,-0.2889667153358459,0.4629266560077667,0.8015226125717163,-0.123321533203125,0.3777418732643127,0.8009084463119507,-0.1123823001980781,0.4524814188480377,0.8266075253486633,-0.1086477190256118,0.3900389969348907,0.8195624351501465,-0.0978760123252868,0.4893383383750915,0.8500311970710754,-0.2011645138263702,0.3513619005680084,0.8556885719299316,-0.1945317983627319
overinclinate,0.431196391582489,0.3820839822292328,-0.2557259798049927,0.4369720816612243,0.3651363253593445,-0.2368897646665573,0.4404681921005249,0.365685373544693,-0.2369238436222076,0.443753719329834,0.3663249611854553,-0.2369859367609024,0.4248603880405426,0.363195538520813,-0.2386049926280975,0.4205589890480041,0.3625953495502472,-0.2387117147445678,0.4167827665805816,0.3622685074806213,-0.2387702316045761,0.4484072923660278,0.3734030127525329,-0.1393108367919922,0.41015625,0.3684490323066711,-0.1480706483125686,0.4377505779266357,0.400792121887207,-0.2200630903244018,0.4231587946414947,0.3988347351551056,-0.2225915938615799,0.4836741387844085,0.4770144820213318,-0.109936311841011,0.369168221950531,0.4667427539825439,-0.1141290590167045,0.4982633590698242,0.5960561037063599,-0.1330144703388214,0.3416883647441864,0.5865837335586548,-0.1502175778150558,0.462569385766983,0.6395329236984253,-0.2174194455146789,0.3810265660285949,0.6337100267410278,-0.2354305535554886,0.455205500125885,0.6684393882751465,-0.24457648396492,0.3956818878650665,0.6545032262802124,-0.2624337375164032,0.4463714063167572,0.6480860710144043,-0.2518981993198395,0.4042530357837677,0.6421976089477539,-0.2662096917629242,0.4476072788238525,0.6402993202209473,-0.2216176092624664,0.3961089253425598,0.6355817317962646,-0.237944945693016,0.4553700983524322,0.6849763989448547,0.0003715837956406,0.3960440158843994,0.6851819753646851,-0.0003323036362417,0.489019364118576,0.6476516127586365,-0.2870247960090637,0.3522996306419372,0.6600633859634399,-0.2747234106063843,0.4629319012165069,0.8016443252563477,-0.1238126829266548,0.3775614798069,0.8008627891540527,-0.1056954562664032,0.4524759948253631,0.826665997505188,-0.1104325577616691,0.3900165855884552,0.8196567296981812,-0.0920153334736824,0.4895766675472259,0.8499734997749329,-0.2013717293739318,0.3508385121822357,0.8558298945426941,-0.1813104003667831
overinclinate,0.4312349259853363,0.3793554306030273,-0.2661118805408478,0.4370614886283874,0.362760841846466,-0.2464636713266372,0.440582126379013,0.3634138405323028,-0.2464968115091323,0.4438760280609131,0.3641356825828552,-0.2465632706880569,0.4249738156795501,0.3606621921062469,-0.2485634684562683,0.4206500053405761,0.3600025177001953,-0.2486705332994461,0.4168823957443237,0.359582781791687,-0.2487256973981857,0.44849294424057,0.3714577555656433,-0.1431292295455932,0.4102042019367218,0.3654029071331024,-0.1549731492996215,0.4377608001232147,0.3985483944416046,-0.2285839021205902,0.4232153296470642,0.3964542150497436,-0.2316930294036865,0.4834118485450744,0.4758312106132507,-0.1119922772049903,0.3693301975727081,0.4652289450168609,-0.1179163083434104,0.4980829060077667,0.596024751663208,-0.1425121873617172,0.3420955538749695,0.5863246917724609,-0.1617233753204345,0.4602685868740082,0.6394030451774597,-0.2374867498874664,0.3841546475887298,0.6360164880752563,-0.2468385249376297,0.4503880143165588,0.661342978477478,-0.2681907713413238,0.3966560363769531,0.6602104306221008,-0.2757982313632965,0.443031907081604,0.646754264831543,-0.2732776999473572,0.4047307074069977,0.6471409797668457,-0.2780767679214477,0.4447425603866577,0.6401078701019287,-0.2410949617624282,0.3991307020187378,0.6394878625869751,-0.2483666986227035,0.4553469121456146,0.6835798621177673,0.0003801413113251,0.3960199356079101,0.6839012503623962,-0.0003412886871956,0.4892623722553253,0.6508074998855591,-0.2869642674922943,0.3514986038208008,0.6629831194877625,-0.2773049473762512,0.4629367291927337,0.8016455769538879,-0.1108212769031524,0.3775527477264404,0.8008129000663757,-0.1013085469603538,0.4524250626564026,0.8266628980636597,-0.0964925438165664,0.3900457620620727,0.8196593523025513,-0.0862607508897781,0.489691823720932,0.8499599695205688,-0.1841697543859481,0.3507487773895263,0.8560119867324829,-0.1760656535625457
overinclinate,0.4318704605102539,0.3499350249767303,-0.271670401096344,0.4373726546764374,0.3316673338413238,-0.2512532770633697,0.4408349692821502,0.3322795629501343,-0.251274436712265,0.4440465569496155,0.3332764506340027,-0.2513284087181091,0.4255215525627136,0.3311424553394317,-0.2559095919132232,0.4211413860321045,0.331119954586029,-0.2560040652751922,0.4173998534679413,0.3312191069126129,-0.2560518980026245,0.4485078454017639,0.3429160118103027,-0.1498801261186599,0.4103259444236755,0.3400453925132751,-0.1693652868270874,0.438078910112381,0.3690476715564728,-0.2350895255804062,0.4236938655376434,0.3666352331638336,-0.2408572882413864,0.4827305376529693,0.4530377388000488,-0.113718681037426,0.3693686723709106,0.4435037672519684,-0.1415944993495941,0.4974790513515472,0.5859709978103638,-0.1443207114934921,0.3455650806427002,0.5766729116439819,-0.1693879812955856,0.4551305174827575,0.6252127885818481,-0.2438950389623642,0.3961220979690552,0.6357181668281555,-0.2441504150629043,0.4441098868846893,0.6469103097915649,-0.2761792540550232,0.4044293165206909,0.6655535697937012,-0.2740522027015686,0.4385468959808349,0.6340391039848328,-0.2809301018714905,0.4140811264514923,0.6453307867050171,-0.2761182487010956,0.4402706027030945,0.6260097026824951,-0.2477809190750122,0.4096674621105194,0.6390595436096191,-0.245000883936882,0.4541124105453491,0.6593974828720093,0.0042607216164469,0.3955068290233612,0.6619512438774109,-0.0041901590302586,0.4892849624156952,0.6545549631118774,-0.2911098301410675,0.3515175879001617,0.66863614320755,-0.315849632024765,0.462930291891098,0.8024311065673828,-0.1024922356009483,0.3772900104522705,0.8013032078742981,-0.1024074330925941,0.4516581296920776,0.8267945051193237,-0.0867888554930687,0.38920459151268,0.8196584582328796,-0.0876519903540611,0.4899810552597046,0.8500201106071472,-0.1811010986566543,0.3506876230239868,0.8564265370368958,-0.1827753782272339
